obs;theta;resp;delta;error;cond;block;rt;study;experiment;stimulus
15;68;65;19;-3;1;3;1.63019635398814;Kondo et al. (2022);Experiment 1;Orientation
15;53;71;15;18;1;3;0.843285947994445;Kondo et al. (2022);Experiment 1;Orientation
15;149;145;84;-4;1;3;0.631342788998154;Kondo et al. (2022);Experiment 1;Orientation
15;24;31;-55;7;1;3;1.00603949099605;Kondo et al. (2022);Experiment 1;Orientation
15;114;109;-90;-5;1;3;0.938481332996162;Kondo et al. (2022);Experiment 1;Orientation
15;18;28;-84;10;1;3;1.44076969900925;Kondo et al. (2022);Experiment 1;Orientation
15;63;43;-45;-20;1;3;1.74097780899319;Kondo et al. (2022);Experiment 1;Orientation
15;148;126;-85;-22;1;3;1.76525898100226;Kondo et al. (2022);Experiment 1;Orientation
15;89;92;59;3;1;3;1.26505252798961;Kondo et al. (2022);Experiment 1;Orientation
15;143;164;-54;21;1;3;0.697379742996418;Kondo et al. (2022);Experiment 1;Orientation
15;116;83;27;-33;1;3;1.8500539210072;Kondo et al. (2022);Experiment 1;Orientation
15;33;46;83;13;1;3;1.32292707898887;Kondo et al. (2022);Experiment 1;Orientation
15;53;45;-20;-8;1;3;1.59959819800861;Kondo et al. (2022);Experiment 1;Orientation
15;16;29;37;13;1;3;0.627761708004982;Kondo et al. (2022);Experiment 1;Orientation
15;92;95;-76;3;1;3;1.15323855799215;Kondo et al. (2022);Experiment 1;Orientation
15;176;27;-84;31;1;3;0.703927947004559;Kondo et al. (2022);Experiment 1;Orientation
15;111;103;65;-8;1;3;1.82316319498932;Kondo et al. (2022);Experiment 1;Orientation
15;16;20;-85;4;1;3;1.45544198600692;Kondo et al. (2022);Experiment 1;Orientation
15;71;93;-55;22;1;3;2.64956211399112;Kondo et al. (2022);Experiment 1;Orientation
15;162;157;89;-5;1;3;1.0917234189983;Kondo et al. (2022);Experiment 1;Orientation
15;135;168;27;33;1;3;0.493655636004405;Kondo et al. (2022);Experiment 1;Orientation
15;4;166;-49;-18;1;4;1.05486306500097;Kondo et al. (2022);Experiment 1;Orientation
15;90;98;-86;8;1;4;0.905590326990932;Kondo et al. (2022);Experiment 1;Orientation
15;23;27;67;4;1;4;0.792932821990689;Kondo et al. (2022);Experiment 1;Orientation
15;140;38;63;78;1;4;2.84794192700065;Kondo et al. (2022);Experiment 1;Orientation
15;10;13;-50;3;1;4;1.26458373400965;Kondo et al. (2022);Experiment 1;Orientation
15;4;178;6;-6;1;4;1.10517745299148;Kondo et al. (2022);Experiment 1;Orientation
15;61;37;-57;-24;1;4;0.665156881004805;Kondo et al. (2022);Experiment 1;Orientation
15;148;141;-87;-7;1;4;0.648468012004741;Kondo et al. (2022);Experiment 1;Orientation
15;95;88;53;-7;1;4;0.923294357999112;Kondo et al. (2022);Experiment 1;Orientation
15;163;154;-68;-9;1;4;1.95087330399838;Kondo et al. (2022);Experiment 1;Orientation
15;131;139;32;8;1;4;2.38218635799421;Kondo et al. (2022);Experiment 1;Orientation
15;35;37;-84;2;1;4;1.15739762700105;Kondo et al. (2022);Experiment 1;Orientation
15;172;143;43;-29;1;4;1.11313589000201;Kondo et al. (2022);Experiment 1;Orientation
15;11;97;-19;86;1;4;1.08694636401196;Kondo et al. (2022);Experiment 1;Orientation
15;155;69;36;-86;1;4;2.04183077800553;Kondo et al. (2022);Experiment 1;Orientation
15;106;104;49;-2;1;4;0.908692370998324;Kondo et al. (2022);Experiment 1;Orientation
15;46;65;60;19;1;4;0.235544841008959;Kondo et al. (2022);Experiment 1;Orientation
15;101;86;-55;-15;1;4;1.39415677600482;Kondo et al. (2022);Experiment 1;Orientation
15;12;9;89;-3;1;4;0.583056403993396;Kondo et al. (2022);Experiment 1;Orientation
15;154;167;38;13;1;4;1.80706570199982;Kondo et al. (2022);Experiment 1;Orientation
15;18;22;-44;4;1;4;1.34500529601064;Kondo et al. (2022);Experiment 1;Orientation
15;144;150;54;6;1;4;1.04914122799528;Kondo et al. (2022);Experiment 1;Orientation
15;116;86;28;-30;1;4;1.97888415399939;Kondo et al. (2022);Experiment 1;Orientation
15;109;93;7;-16;1;4;3.25058989699755;Kondo et al. (2022);Experiment 1;Orientation
15;8;172;-79;-16;1;4;3.75770662300056;Kondo et al. (2022);Experiment 1;Orientation
15;43;59;-35;16;1;4;2.00928168599785;Kondo et al. (2022);Experiment 1;Orientation
15;113;133;-70;20;1;4;1.85852573499142;Kondo et al. (2022);Experiment 1;Orientation
15;139;112;-26;-27;1;4;1.47526797300088;Kondo et al. (2022);Experiment 1;Orientation
15;31;26;-72;-5;1;4;1.0009380410047;Kondo et al. (2022);Experiment 1;Orientation
15;79;22;-48;-57;1;4;0.788975718998699;Kondo et al. (2022);Experiment 1;Orientation
15;20;22;59;2;1;4;1.70744692899461;Kondo et al. (2022);Experiment 1;Orientation
15;168;153;32;-15;1;4;0.801286014000652;Kondo et al. (2022);Experiment 1;Orientation
15;167;157;1;-10;1;4;0.908414186997106;Kondo et al. (2022);Experiment 1;Orientation
15;106;104;61;-2;1;4;0.482716532002087;Kondo et al. (2022);Experiment 1;Orientation
15;101;91;5;-10;1;4;0.817246210004669;Kondo et al. (2022);Experiment 1;Orientation
15;27;44;74;17;1;4;0.888713107997319;Kondo et al. (2022);Experiment 1;Orientation
15;170;152;37;-18;1;4;0.883016007996048;Kondo et al. (2022);Experiment 1;Orientation
15;172;170;-2;-2;1;4;1.0629089330032;Kondo et al. (2022);Experiment 1;Orientation
15;144;152;28;8;1;4;2.42265487299301;Kondo et al. (2022);Experiment 1;Orientation
15;148;116;-4;-32;1;4;1.60676444000273;Kondo et al. (2022);Experiment 1;Orientation
15;179;8;-31;9;1;4;1.00877015800506;Kondo et al. (2022);Experiment 1;Orientation
15;33;120;-34;87;1;4;0.00116396701196209;Kondo et al. (2022);Experiment 1;Orientation
15;160;23;53;43;1;4;0.00116214499576017;Kondo et al. (2022);Experiment 1;Orientation
15;166;157;-6;-9;1;4;1.31451282200578;Kondo et al. (2022);Experiment 1;Orientation
15;61;36;-75;-25;1;4;1.46405336599855;Kondo et al. (2022);Experiment 1;Orientation
15;48;41;13;-7;1;4;0.90483395200863;Kondo et al. (2022);Experiment 1;Orientation
15;153;158;75;5;1;4;0.943897113000276;Kondo et al. (2022);Experiment 1;Orientation
15;171;151;-18;-20;1;4;0.960430366001674;Kondo et al. (2022);Experiment 1;Orientation
15;52;22;-61;-30;1;4;1.34094444800576;Kondo et al. (2022);Experiment 1;Orientation
15;119;114;-67;-5;1;4;0.916813411007752;Kondo et al. (2022);Experiment 1;Orientation
15;38;38;81;0;1;5;0.972346519993152;Kondo et al. (2022);Experiment 1;Orientation
15;55;26;-17;-29;1;5;1.09378156899766;Kondo et al. (2022);Experiment 1;Orientation
15;113;117;-58;4;1;5;0.847564736992354;Kondo et al. (2022);Experiment 1;Orientation
15;61;30;52;-31;1;5;1.57142106199171;Kondo et al. (2022);Experiment 1;Orientation
15;105;107;-44;2;1;5;1.26696986399475;Kondo et al. (2022);Experiment 1;Orientation
15;142;128;-37;-14;1;5;1.17003867700987;Kondo et al. (2022);Experiment 1;Orientation
15;33;177;-71;-36;1;5;1.41171719299746;Kondo et al. (2022);Experiment 1;Orientation
15;45;36;-12;-9;1;5;1.06979514400882;Kondo et al. (2022);Experiment 1;Orientation
15;34;39;11;5;1;5;0.96347665200301;Kondo et al. (2022);Experiment 1;Orientation
15;79;52;-45;-27;1;5;1.36818881399813;Kondo et al. (2022);Experiment 1;Orientation
15;165;159;-86;-6;1;5;1.1464471930085;Kondo et al. (2022);Experiment 1;Orientation
15;70;57;-85;-13;1;5;1.36179793100746;Kondo et al. (2022);Experiment 1;Orientation
15;10;5;60;-5;1;5;1.44547718300601;Kondo et al. (2022);Experiment 1;Orientation
15;79;64;-69;-15;1;5;1.19383830401057;Kondo et al. (2022);Experiment 1;Orientation
15;23;31;56;8;1;5;0.672183192000375;Kondo et al. (2022);Experiment 1;Orientation
15;95;91;-72;-4;1;5;1.55781775100331;Kondo et al. (2022);Experiment 1;Orientation
15;74;54;21;-20;1;5;1.12118326600466;Kondo et al. (2022);Experiment 1;Orientation
15;90;85;-16;-5;1;5;0.789979927008972;Kondo et al. (2022);Experiment 1;Orientation
15;44;55;46;11;1;5;0.795961476003868;Kondo et al. (2022);Experiment 1;Orientation
15;66;55;-22;-11;1;5;2.12178395700175;Kondo et al. (2022);Experiment 1;Orientation
15;131;123;-65;-8;1;5;0.605882012998336;Kondo et al. (2022);Experiment 1;Orientation
15;100;74;31;-26;1;5;1.10527442100283;Kondo et al. (2022);Experiment 1;Orientation
15;126;67;-26;-59;1;5;1.6579523540131;Kondo et al. (2022);Experiment 1;Orientation
15;108;112;18;4;1;5;1.26577213199926;Kondo et al. (2022);Experiment 1;Orientation
15;37;61;71;24;1;5;1.01758633198915;Kondo et al. (2022);Experiment 1;Orientation
15;70;58;-33;-12;1;5;0.929923004005104;Kondo et al. (2022);Experiment 1;Orientation
15;135;138;-65;3;1;5;1.35484031699889;Kondo et al. (2022);Experiment 1;Orientation
15;148;131;-13;-17;1;5;0.913167432008777;Kondo et al. (2022);Experiment 1;Orientation
15;77;72;71;-5;1;5;1.86349588699522;Kondo et al. (2022);Experiment 1;Orientation
15;67;62;10;-5;1;5;0.887160821992438;Kondo et al. (2022);Experiment 1;Orientation
15;38;48;29;10;1;5;1.23359206999885;Kondo et al. (2022);Experiment 1;Orientation
15;156;164;62;8;1;5;1.43210081399593;Kondo et al. (2022);Experiment 1;Orientation
15;93;59;63;-34;1;5;0.75679595200927;Kondo et al. (2022);Experiment 1;Orientation
15;125;141;-32;16;1;5;0.954087356003583;Kondo et al. (2022);Experiment 1;Orientation
15;98;139;27;41;1;5;0.848045874998206;Kondo et al. (2022);Experiment 1;Orientation
15;30;37;68;7;1;5;1.03388075200201;Kondo et al. (2022);Experiment 1;Orientation
15;20;22;10;2;1;5;1.09590563700476;Kondo et al. (2022);Experiment 1;Orientation
15;99;108;-79;9;1;5;1.32964078700752;Kondo et al. (2022);Experiment 1;Orientation
15;48;40;51;-8;1;5;0.964325000997633;Kondo et al. (2022);Experiment 1;Orientation
15;56;24;-8;-32;1;5;1.71090967199416;Kondo et al. (2022);Experiment 1;Orientation
15;97;101;-41;4;1;5;0.701580974011449;Kondo et al. (2022);Experiment 1;Orientation
15;171;1;-74;10;1;5;0.805621320003411;Kondo et al. (2022);Experiment 1;Orientation
15;129;133;42;4;1;5;1.47353465699416;Kondo et al. (2022);Experiment 1;Orientation
15;35;35;-86;0;1;5;1.00740010800655;Kondo et al. (2022);Experiment 1;Orientation
15;39;40;-4;1;1;5;1.19241672300268;Kondo et al. (2022);Experiment 1;Orientation
15;18;24;21;6;1;5;0.703354554003454;Kondo et al. (2022);Experiment 1;Orientation
15;132;134;66;2;1;5;0.80080237799848;Kondo et al. (2022);Experiment 1;Orientation
15;144;122;-12;-22;1;5;1.49122723400069;Kondo et al. (2022);Experiment 1;Orientation
15;68;57;76;-11;1;5;1.32517964500585;Kondo et al. (2022);Experiment 1;Orientation
15;54;46;14;-8;1;5;0.561427342996467;Kondo et al. (2022);Experiment 1;Orientation
15;170;146;64;-24;1;6;0.828414989999146;Kondo et al. (2022);Experiment 1;Orientation
15;104;162;66;58;1;6;1.04325527900073;Kondo et al. (2022);Experiment 1;Orientation
15;113;129;-9;16;1;6;1.12684156799514;Kondo et al. (2022);Experiment 1;Orientation
15;36;37;77;1;1;6;0.871824440997443;Kondo et al. (2022);Experiment 1;Orientation
15;151;150;65;-1;1;6;1.37555874499958;Kondo et al. (2022);Experiment 1;Orientation
15;35;28;-64;-7;1;6;0.881060298008379;Kondo et al. (2022);Experiment 1;Orientation
15;41;16;-6;-25;1;6;1.89275081800588;Kondo et al. (2022);Experiment 1;Orientation
15;81;135;-40;54;1;6;0.791684302996146;Kondo et al. (2022);Experiment 1;Orientation
15;80;84;1;4;1;6;1.02130751100776;Kondo et al. (2022);Experiment 1;Orientation
15;27;25;53;-2;1;6;0.700907424994512;Kondo et al. (2022);Experiment 1;Orientation
15;60;68;-33;8;1;6;0.645887047998258;Kondo et al. (2022);Experiment 1;Orientation
15;70;60;-10;-10;1;6;0.801608531008242;Kondo et al. (2022);Experiment 1;Orientation
15;0;174;70;-6;1;6;1.12504774499394;Kondo et al. (2022);Experiment 1;Orientation
15;120;140;60;20;1;6;0.872220079996623;Kondo et al. (2022);Experiment 1;Orientation
15;82;58;38;-24;1;6;1.07826412499708;Kondo et al. (2022);Experiment 1;Orientation
15;16;25;66;9;1;6;0.891645132011035;Kondo et al. (2022);Experiment 1;Orientation
15;47;36;-31;-11;1;6;1.29303094299394;Kondo et al. (2022);Experiment 1;Orientation
15;97;100;-50;3;1;6;1.20732276499621;Kondo et al. (2022);Experiment 1;Orientation
15;45;35;52;-10;1;6;0.929054445994552;Kondo et al. (2022);Experiment 1;Orientation
15;142;127;83;-15;1;6;1.09888080100063;Kondo et al. (2022);Experiment 1;Orientation
15;179;102;-37;-77;1;6;0.963557422001031;Kondo et al. (2022);Experiment 1;Orientation
15;77;53;-78;-24;1;6;0.686572352002258;Kondo et al. (2022);Experiment 1;Orientation
15;174;176;83;2;1;6;1.31296392799413;Kondo et al. (2022);Experiment 1;Orientation
15;47;23;-53;-24;1;6;0.00114772698725574;Kondo et al. (2022);Experiment 1;Orientation
15;32;14;15;-18;1;6;0.852166140990448;Kondo et al. (2022);Experiment 1;Orientation
15;38;8;-6;-30;1;6;1.28192354599014;Kondo et al. (2022);Experiment 1;Orientation
15;15;53;23;38;1;6;0.489152633992489;Kondo et al. (2022);Experiment 1;Orientation
15;23;114;-8;-89;1;6;0.795353024994256;Kondo et al. (2022);Experiment 1;Orientation
15;48;38;-25;-10;1;6;3.08913578999636;Kondo et al. (2022);Experiment 1;Orientation
15;119;132;-71;13;1;6;3.4834773420007;Kondo et al. (2022);Experiment 1;Orientation
15;77;75;42;-2;1;6;0.439275187993189;Kondo et al. (2022);Experiment 1;Orientation
15;65;82;12;17;1;6;1.1013958370022;Kondo et al. (2022);Experiment 1;Orientation
15;52;55;13;3;1;6;1.04106803100149;Kondo et al. (2022);Experiment 1;Orientation
15;34;36;18;2;1;6;0.511023873987142;Kondo et al. (2022);Experiment 1;Orientation
15;21;23;13;2;1;6;0.660199259000365;Kondo et al. (2022);Experiment 1;Orientation
15;99;81;-78;-18;1;6;0.916641642004834;Kondo et al. (2022);Experiment 1;Orientation
15;174;175;-75;1;1;6;0.864497886999743;Kondo et al. (2022);Experiment 1;Orientation
15;124;123;50;-1;1;6;0.792810618993826;Kondo et al. (2022);Experiment 1;Orientation
15;136;144;-12;8;1;6;0.725954388995888;Kondo et al. (2022);Experiment 1;Orientation
15;23;18;-67;-5;1;6;0.978449461006676;Kondo et al. (2022);Experiment 1;Orientation
15;155;159;48;4;1;6;1.61122832399269;Kondo et al. (2022);Experiment 1;Orientation
15;94;91;61;-3;1;6;0.60392776801018;Kondo et al. (2022);Experiment 1;Orientation
15;87;96;7;9;1;6;1.21566068199172;Kondo et al. (2022);Experiment 1;Orientation
15;113;123;-26;10;1;6;0.84046973400109;Kondo et al. (2022);Experiment 1;Orientation
15;51;82;62;31;1;6;0.852991356994607;Kondo et al. (2022);Experiment 1;Orientation
15;119;97;-68;-22;1;6;0.894477647001622;Kondo et al. (2022);Experiment 1;Orientation
15;96;102;23;6;1;6;0.992095503999735;Kondo et al. (2022);Experiment 1;Orientation
15;5;174;-89;-11;1;6;1.07087495100859;Kondo et al. (2022);Experiment 1;Orientation
15;86;72;-81;-14;1;6;0.787907913996605;Kondo et al. (2022);Experiment 1;Orientation
15;85;78;1;-7;1;6;0.953158888994949;Kondo et al. (2022);Experiment 1;Orientation
15;156;151;-71;-5;1;7;0.381999586999882;Kondo et al. (2022);Experiment 1;Orientation
15;33;22;-57;-11;1;7;0.550453965988709;Kondo et al. (2022);Experiment 1;Orientation
15;136;119;77;-17;1;7;1.61045090499101;Kondo et al. (2022);Experiment 1;Orientation
15;135;139;1;4;1;7;0.781820884993067;Kondo et al. (2022);Experiment 1;Orientation
15;132;135;3;3;1;7;0.870341103000101;Kondo et al. (2022);Experiment 1;Orientation
15;146;140;-14;-6;1;7;0.859805448999396;Kondo et al. (2022);Experiment 1;Orientation
15;1;160;-35;-21;1;7;1.83610530600708;Kondo et al. (2022);Experiment 1;Orientation
15;57;28;-56;-29;1;7;1.13911022299726;Kondo et al. (2022);Experiment 1;Orientation
15;91;120;-34;29;1;7;0.00118273799307644;Kondo et al. (2022);Experiment 1;Orientation
15;66;97;25;31;1;7;5.86224818999472;Kondo et al. (2022);Experiment 1;Orientation
15;93;54;-27;-39;1;7;0.00119210599223152;Kondo et al. (2022);Experiment 1;Orientation
15;155;136;-62;-19;1;7;0.826090800997918;Kondo et al. (2022);Experiment 1;Orientation
15;109;158;46;49;1;7;0.00118449699948542;Kondo et al. (2022);Experiment 1;Orientation
15;48;86;61;38;1;7;1.1736404359981;Kondo et al. (2022);Experiment 1;Orientation
15;123;111;-75;-12;1;7;0.976355730002979;Kondo et al. (2022);Experiment 1;Orientation
15;146;105;-23;-41;1;7;0.834552927000914;Kondo et al. (2022);Experiment 1;Orientation
15;101;26;45;-75;1;7;0.00115811500290874;Kondo et al. (2022);Experiment 1;Orientation
15;166;21;-65;35;1;7;0.0011126630124636;Kondo et al. (2022);Experiment 1;Orientation
15;156;132;10;-24;1;7;0.00114724101149477;Kondo et al. (2022);Experiment 1;Orientation
15;59;1;-83;-58;1;7;0.22834161100036;Kondo et al. (2022);Experiment 1;Orientation
15;20;118;39;-82;1;7;0.00115376101166476;Kondo et al. (2022);Experiment 1;Orientation
15;127;143;73;16;1;7;1.04183912499866;Kondo et al. (2022);Experiment 1;Orientation
15;106;134;21;28;1;7;1.09187018600642;Kondo et al. (2022);Experiment 1;Orientation
15;148;136;-42;-12;1;7;1.25900354000623;Kondo et al. (2022);Experiment 1;Orientation
15;56;43;-88;-13;1;7;0.940653718993417;Kondo et al. (2022);Experiment 1;Orientation
15;131;123;-75;-8;1;7;0.964137360002496;Kondo et al. (2022);Experiment 1;Orientation
15;45;33;86;-12;1;7;1.37092435100931;Kondo et al. (2022);Experiment 1;Orientation
15;95;90;-50;-5;1;7;1.53789790401061;Kondo et al. (2022);Experiment 1;Orientation
15;39;28;56;-11;1;7;0.71403681000811;Kondo et al. (2022);Experiment 1;Orientation
15;152;151;67;-1;1;7;0.598715568994521;Kondo et al. (2022);Experiment 1;Orientation
15;34;18;-62;-16;1;7;1.07538406499953;Kondo et al. (2022);Experiment 1;Orientation
15;140;150;74;10;1;7;0.442323865994695;Kondo et al. (2022);Experiment 1;Orientation
15;162;149;-22;-13;1;7;0.678565897993394;Kondo et al. (2022);Experiment 1;Orientation
15;13;14;-31;1;1;7;1.17090310700587;Kondo et al. (2022);Experiment 1;Orientation
15;19;17;-6;-2;1;7;0.771833156002685;Kondo et al. (2022);Experiment 1;Orientation
15;57;48;-38;-9;1;7;1.24145663199306;Kondo et al. (2022);Experiment 1;Orientation
15;90;86;-33;-4;1;7;3.12962735000474;Kondo et al. (2022);Experiment 1;Orientation
15;106;103;-16;-3;1;7;0.00118955600191839;Kondo et al. (2022);Experiment 1;Orientation
15;21;171;85;-30;1;7;0.319561201991746;Kondo et al. (2022);Experiment 1;Orientation
15;94;61;-73;-33;1;7;4.13938838799368;Kondo et al. (2022);Experiment 1;Orientation
15;53;18;41;-35;1;7;1.4515062749997;Kondo et al. (2022);Experiment 1;Orientation
15;138;167;-85;29;1;7;7.57436261999828;Kondo et al. (2022);Experiment 1;Orientation
15;12;14;-54;2;1;7;0.695406621001894;Kondo et al. (2022);Experiment 1;Orientation
15;30;30;-18;0;1;7;1.05725336700561;Kondo et al. (2022);Experiment 1;Orientation
15;30;29;0;-1;1;7;1.71241202199599;Kondo et al. (2022);Experiment 1;Orientation
15;147;49;63;82;1;7;0.303253395002685;Kondo et al. (2022);Experiment 1;Orientation
15;176;9;-29;13;1;7;5.13552839800832;Kondo et al. (2022);Experiment 1;Orientation
15;22;125;-26;-77;1;7;0.00113947500358336;Kondo et al. (2022);Experiment 1;Orientation
15;104;122;-82;18;1;7;0.00115037101204507;Kondo et al. (2022);Experiment 1;Orientation
15;144;152;-40;8;1;7;0.00118375699094031;Kondo et al. (2022);Experiment 1;Orientation
15;62;58;82;-4;1;8;1.15231678300188;Kondo et al. (2022);Experiment 1;Orientation
15;17;14;45;-3;1;8;1.34985238299123;Kondo et al. (2022);Experiment 1;Orientation
15;90;26;-73;-64;1;8;1.6998810100049;Kondo et al. (2022);Experiment 1;Orientation
15;102;148;-12;46;1;8;11.8121507430042;Kondo et al. (2022);Experiment 1;Orientation
15;151;0;-49;29;1;8;0.00131468199833762;Kondo et al. (2022);Experiment 1;Orientation
15;18;43;-47;25;1;8;6.91362528600439;Kondo et al. (2022);Experiment 1;Orientation
15;93;99;-75;6;1;8;0.831660512994858;Kondo et al. (2022);Experiment 1;Orientation
15;62;44;31;-18;1;8;1.1812785059883;Kondo et al. (2022);Experiment 1;Orientation
15;171;15;71;24;1;8;1.02121550400625;Kondo et al. (2022);Experiment 1;Orientation
15;6;88;-15;82;1;8;5.70958465800504;Kondo et al. (2022);Experiment 1;Orientation
15;73;55;-67;-18;1;8;1.11475654199603;Kondo et al. (2022);Experiment 1;Orientation
15;122;107;-49;-15;1;8;3.26586044799478;Kondo et al. (2022);Experiment 1;Orientation
15;4;5;-62;1;1;8;1.10527763300342;Kondo et al. (2022);Experiment 1;Orientation
15;75;64;-71;-11;1;8;18.8905651950045;Kondo et al. (2022);Experiment 1;Orientation
