obs;theta;resp;error;rt;block;delta;trial;study;experiment;stimulus
20;62;76;14;2.92970979993697;9;76;179;Houborg et al. (2023);Experiment 2;Orientation
20;66;65;-1;2.64622029999737;9;-4;180;Houborg et al. (2023);Experiment 2;Orientation
20;103;112;9;2.26258040009998;10;-37;181;Houborg et al. (2023);Experiment 2;Orientation
20;162;130;-32;2.41255920007825;10;-59;182;Houborg et al. (2023);Experiment 2;Orientation
20;137;128;-9;2.14550290000625;10;25;183;Houborg et al. (2023);Experiment 2;Orientation
20;152;158;6;2.69609049998689;10;-15;184;Houborg et al. (2023);Experiment 2;Orientation
20;148;155;7;2.41266909998376;10;4;185;Houborg et al. (2023);Experiment 2;Orientation
20;117;129;12;2.12885290000122;10;31;186;Houborg et al. (2023);Experiment 2;Orientation
20;28;56;28;2.71278000005987;10;89;187;Houborg et al. (2023);Experiment 2;Orientation
20;119;123;4;2.89621979999356;10;89;188;Houborg et al. (2023);Experiment 2;Orientation
20;156;152;-4;2.57949569995981;10;-37;189;Houborg et al. (2023);Experiment 2;Orientation
20;151;154;3;2.72956560004968;10;5;190;Houborg et al. (2023);Experiment 2;Orientation
20;97;111;14;2.07904610002879;10;54;191;Houborg et al. (2023);Experiment 2;Orientation
20;175;16;21;2.09567469998728;10;-78;192;Houborg et al. (2023);Experiment 2;Orientation
20;90;81;-9;3.53016379999463;10;85;193;Houborg et al. (2023);Experiment 2;Orientation
20;52;51;-1;2.06218090001494;10;38;194;Houborg et al. (2023);Experiment 2;Orientation
20;163;26;43;2.59613540000282;10;69;195;Houborg et al. (2023);Experiment 2;Orientation
20;73;66;-7;2.27914349990897;10;90;196;Houborg et al. (2023);Experiment 2;Orientation
20;49;48;-1;2.59615920006763;10;24;197;Houborg et al. (2023);Experiment 2;Orientation
20;136;132;-4;2.57946949999314;10;-87;198;Houborg et al. (2023);Experiment 2;Orientation
20;103;96;-7;2.24579600000288;10;33;199;Houborg et al. (2023);Experiment 2;Orientation
20;22;35;13;2.62953010003548;10;81;200;Houborg et al. (2023);Experiment 2;Orientation
22;174;166;-8;1.65317140001571;1;NaN;1;Houborg et al. (2023);Experiment 2;Orientation
22;99;103;4;1.6370106000104;1;75;2;Houborg et al. (2023);Experiment 2;Orientation
22;172;175;3;2.35208530002274;1;-73;3;Houborg et al. (2023);Experiment 2;Orientation
22;89;86;-3;1.90260289999424;1;83;4;Houborg et al. (2023);Experiment 2;Orientation
22;50;60;10;4.37084220000543;1;39;5;Houborg et al. (2023);Experiment 2;Orientation
22;139;149;10;2.71955679997336;1;-89;6;Houborg et al. (2023);Experiment 2;Orientation
22;15;22;7;1.57055459998082;1;-56;7;Houborg et al. (2023);Experiment 2;Orientation
22;126;146;20;2.13617109996267;1;69;8;Houborg et al. (2023);Experiment 2;Orientation
22;129;148;19;1.80366229999345;1;-3;9;Houborg et al. (2023);Experiment 2;Orientation
22;41;29;-12;3.23681919998489;1;88;10;Houborg et al. (2023);Experiment 2;Orientation
22;30;21;-9;2.9863941000076;1;11;11;Houborg et al. (2023);Experiment 2;Orientation
22;60;53;-7;1.70348620001459;1;-30;12;Houborg et al. (2023);Experiment 2;Orientation
22;11;78;67;3.23653370002285;1;49;13;Houborg et al. (2023);Experiment 2;Orientation
22;165;163;-2;1.7858913000091;1;26;14;Houborg et al. (2023);Experiment 2;Orientation
22;108;108;0;1.73629959998652;1;57;15;Houborg et al. (2023);Experiment 2;Orientation
22;49;47;-2;1.76973290002206;1;59;16;Houborg et al. (2023);Experiment 2;Orientation
22;158;152;-6;1.38633020000998;1;71;17;Houborg et al. (2023);Experiment 2;Orientation
22;61;175;-66;1.38588309998158;1;-83;18;Houborg et al. (2023);Experiment 2;Orientation
22;76;50;-26;1.61971839994658;1;-15;19;Houborg et al. (2023);Experiment 2;Orientation
22;148;138;-10;1.30303290003212;1;-72;20;Houborg et al. (2023);Experiment 2;Orientation
22;26;22;-4;1.93599220004398;2;-58;21;Houborg et al. (2023);Experiment 2;Orientation
22;32;27;-5;2.03662879997864;2;-6;22;Houborg et al. (2023);Experiment 2;Orientation
22;30;33;3;1.26967339997645;2;2;23;Houborg et al. (2023);Experiment 2;Orientation
22;13;20;7;1.80323830002453;2;17;24;Houborg et al. (2023);Experiment 2;Orientation
22;82;80;-2;1.45373760000803;2;-69;25;Houborg et al. (2023);Experiment 2;Orientation
22;139;151;12;1.50247989996569;2;-57;26;Houborg et al. (2023);Experiment 2;Orientation
22;57;50;-7;1.03586290002568;2;82;27;Houborg et al. (2023);Experiment 2;Orientation
22;117;89;-28;1.62037580000469;2;-60;28;Houborg et al. (2023);Experiment 2;Orientation
22;70;48;-22;1.36986969999271;2;47;29;Houborg et al. (2023);Experiment 2;Orientation
22;2;168;-14;2.31963209999958;2;68;30;Houborg et al. (2023);Experiment 2;Orientation
22;157;153;-4;2.00348100002157;2;25;31;Houborg et al. (2023);Experiment 2;Orientation
22;107;145;38;2.88863890001085;2;50;32;Houborg et al. (2023);Experiment 2;Orientation
22;51;39;-12;1.62023959995713;2;56;33;Houborg et al. (2023);Experiment 2;Orientation
22;19;17;-2;2.93577380001079;2;32;34;Houborg et al. (2023);Experiment 2;Orientation
22;15;178;-17;1.43642220000038;2;4;35;Houborg et al. (2023);Experiment 2;Orientation
22;13;13;0;1.26986329996726;2;2;36;Houborg et al. (2023);Experiment 2;Orientation
22;112;60;-52;2.78668049996486;2;81;37;Houborg et al. (2023);Experiment 2;Orientation
22;110;109;-1;1.83613059995696;2;2;38;Houborg et al. (2023);Experiment 2;Orientation
22;172;4;12;1.5017296000151;2;-62;39;Houborg et al. (2023);Experiment 2;Orientation
22;128;155;27;1.00327849999303;2;44;40;Houborg et al. (2023);Experiment 2;Orientation
22;54;37;-17;1.40303640003549;3;74;41;Houborg et al. (2023);Experiment 2;Orientation
22;15;22;7;8.18620629998622;3;39;42;Houborg et al. (2023);Experiment 2;Orientation
22;116;138;22;1.85268859995995;3;79;43;Houborg et al. (2023);Experiment 2;Orientation
22;106;105;-1;2.06862090004142;3;10;44;Houborg et al. (2023);Experiment 2;Orientation
22;40;31;-9;1.76875669998117;3;66;45;Houborg et al. (2023);Experiment 2;Orientation
22;120;174;54;4.68578299996443;3;-80;46;Houborg et al. (2023);Experiment 2;Orientation
22;174;173;-1;1.23717410000972;3;-54;47;Houborg et al. (2023);Experiment 2;Orientation
22;46;17;-29;1.80257609998807;3;-52;48;Houborg et al. (2023);Experiment 2;Orientation
22;82;85;3;2.48647469998104;3;-36;49;Houborg et al. (2023);Experiment 2;Orientation
22;150;157;7;1.80255369999213;3;-68;50;Houborg et al. (2023);Experiment 2;Orientation
22;130;130;0;1.30281480000122;3;20;51;Houborg et al. (2023);Experiment 2;Orientation
22;33;20;-13;1.48627160000615;3;-83;52;Houborg et al. (2023);Experiment 2;Orientation
22;92;91;-1;1.63679719995707;3;-59;53;Houborg et al. (2023);Experiment 2;Orientation
22;70;61;-9;1.33552590000909;3;22;54;Houborg et al. (2023);Experiment 2;Orientation
22;20;171;-29;1.90321820002282;3;50;55;Houborg et al. (2023);Experiment 2;Orientation
22;23;11;-12;1.65290590003133;3;-3;56;Houborg et al. (2023);Experiment 2;Orientation
22;171;4;13;1.08616330003133;3;32;57;Houborg et al. (2023);Experiment 2;Orientation
22;116;159;43;1.28858680004487;3;55;58;Houborg et al. (2023);Experiment 2;Orientation
22;167;158;-9;2.80268400005298;3;-51;59;Houborg et al. (2023);Experiment 2;Orientation
22;61;54;-7;3.45305889996234;3;-74;60;Houborg et al. (2023);Experiment 2;Orientation
22;25;14;-11;1.67039509996539;4;36;61;Houborg et al. (2023);Experiment 2;Orientation
22;11;2;-9;1.45288509997772;4;14;62;Houborg et al. (2023);Experiment 2;Orientation
22;113;136;23;1.45324490003986;4;78;63;Houborg et al. (2023);Experiment 2;Orientation
22;144;142;-2;0.752937400015071;4;-31;64;Houborg et al. (2023);Experiment 2;Orientation
22;154;167;13;1.58722600003239;4;-10;65;Houborg et al. (2023);Experiment 2;Orientation
22;133;152;19;1.26960699999472;4;21;66;Houborg et al. (2023);Experiment 2;Orientation
22;16;14;-2;1.78632780001499;4;-63;67;Houborg et al. (2023);Experiment 2;Orientation
22;109;124;15;2.05247799999779;4;87;68;Houborg et al. (2023);Experiment 2;Orientation
22;90;73;-17;0.870372500037774;4;19;69;Houborg et al. (2023);Experiment 2;Orientation
22;74;64;-10;0.886681400006637;4;16;70;Houborg et al. (2023);Experiment 2;Orientation
22;162;10;28;4.76996859995415;4;-88;71;Houborg et al. (2023);Experiment 2;Orientation
22;15;11;-4;1.52019040001323;4;-33;72;Houborg et al. (2023);Experiment 2;Orientation
22;45;19;-26;1.48576919996412;4;-30;73;Houborg et al. (2023);Experiment 2;Orientation
22;7;24;17;0.653457799984608;4;38;74;Houborg et al. (2023);Experiment 2;Orientation
22;63;57;-6;2.13617030001478;4;-56;75;Houborg et al. (2023);Experiment 2;Orientation
22;40;42;2;1.38708730001235;4;23;76;Houborg et al. (2023);Experiment 2;Orientation
22;83;66;-17;1.55304699996486;4;-43;77;Houborg et al. (2023);Experiment 2;Orientation
22;10;17;7;1.70392220001668;4;73;78;Houborg et al. (2023);Experiment 2;Orientation
22;157;128;-29;1.88656040001661;4;33;79;Houborg et al. (2023);Experiment 2;Orientation
22;153;167;14;0.819694999954663;4;4;80;Houborg et al. (2023);Experiment 2;Orientation
22;153;159;6;2.55069010000443;5;0;81;Houborg et al. (2023);Experiment 2;Orientation
22;157;155;-2;1.68548190000001;5;-4;82;Houborg et al. (2023);Experiment 2;Orientation
22;164;168;4;1.4536153000081;5;-7;83;Houborg et al. (2023);Experiment 2;Orientation
22;180;177;-3;0.719549799978267;5;-16;84;Houborg et al. (2023);Experiment 2;Orientation
22;29;21;-8;1.56987710000249;5;-29;85;Houborg et al. (2023);Experiment 2;Orientation
22;27;25;-2;1.4034784999676;5;2;86;Houborg et al. (2023);Experiment 2;Orientation
22;26;43;17;1.21882409998216;5;1;87;Houborg et al. (2023);Experiment 2;Orientation
22;157;144;-13;1.61995049996767;5;49;88;Houborg et al. (2023);Experiment 2;Orientation
22;107;140;33;1.72015460004332;5;50;89;Houborg et al. (2023);Experiment 2;Orientation
22;173;169;-4;0.819321000017226;5;-66;90;Houborg et al. (2023);Experiment 2;Orientation
22;38;18;-20;2.05385109997587;5;-45;91;Houborg et al. (2023);Experiment 2;Orientation
22;176;4;8;1.25276170001598;5;42;92;Houborg et al. (2023);Experiment 2;Orientation
22;82;73;-9;1.16964980005287;5;-86;93;Houborg et al. (2023);Experiment 2;Orientation
22;70;61;-9;1.28661960002501;5;12;94;Houborg et al. (2023);Experiment 2;Orientation
22;119;134;15;1.38657169998623;5;-49;95;Houborg et al. (2023);Experiment 2;Orientation
22;34;28;-6;0.935880600009114;5;85;96;Houborg et al. (2023);Experiment 2;Orientation
22;146;151;5;1.31983299995773;5;68;97;Houborg et al. (2023);Experiment 2;Orientation
22;45;36;-9;1.03596720000496;5;-79;98;Houborg et al. (2023);Experiment 2;Orientation
22;39;49;10;1.0525736999698;5;6;99;Houborg et al. (2023);Experiment 2;Orientation
22;56;20;-36;0.986744800000452;5;-17;100;Houborg et al. (2023);Experiment 2;Orientation
22;65;80;15;1.48638780001784;6;-9;101;Houborg et al. (2023);Experiment 2;Orientation
22;25;39;14;0.939055000024382;6;40;102;Houborg et al. (2023);Experiment 2;Orientation
22;76;48;-28;0.920113599975593;6;-51;103;Houborg et al. (2023);Experiment 2;Orientation
22;167;169;2;2.13666200003354;6;89;104;Houborg et al. (2023);Experiment 2;Orientation
22;171;163;-8;1.46984079998219;6;-4;105;Houborg et al. (2023);Experiment 2;Orientation
22;128;145;17;1.91986199998064;6;43;106;Houborg et al. (2023);Experiment 2;Orientation
22;54;34;-20;1.70271320000757;6;74;107;Houborg et al. (2023);Experiment 2;Orientation
22;129;144;15;0.771313700010069;6;-75;108;Houborg et al. (2023);Experiment 2;Orientation
22;138;142;4;1.20341590000317;6;-9;109;Houborg et al. (2023);Experiment 2;Orientation
22;43;154;-69;1.30312050000066;6;-85;110;Houborg et al. (2023);Experiment 2;Orientation
22;126;165;39;1.20319180004299;6;-83;111;Houborg et al. (2023);Experiment 2;Orientation
22;34;21;-13;0.853362699970603;6;-88;112;Houborg et al. (2023);Experiment 2;Orientation
22;15;18;3;1.18651279999176;6;19;113;Houborg et al. (2023);Experiment 2;Orientation
22;108;127;19;2.02012869995087;6;87;114;Houborg et al. (2023);Experiment 2;Orientation
22;97;100;3;1.72009989997605;6;11;115;Houborg et al. (2023);Experiment 2;Orientation
22;171;113;-58;1.68695439997828;6;-74;116;Houborg et al. (2023);Experiment 2;Orientation
22;70;65;-5;1.1868400000385;6;-79;117;Houborg et al. (2023);Experiment 2;Orientation
22;4;151;-33;1.27011089998996;6;66;118;Houborg et al. (2023);Experiment 2;Orientation
22;76;58;-18;1.10238180001033;6;-72;119;Houborg et al. (2023);Experiment 2;Orientation
22;30;148;-62;5.63579720002599;6;46;120;Houborg et al. (2023);Experiment 2;Orientation
22;80;59;-21;1.20435790001648;7;-50;121;Houborg et al. (2023);Experiment 2;Orientation
22;31;6;-25;1.51957520004362;7;49;122;Houborg et al. (2023);Experiment 2;Orientation
22;117;131;14;1.01941110001644;7;-86;123;Houborg et al. (2023);Experiment 2;Orientation
22;110;133;23;1.08673839998664;7;7;124;Houborg et al. (2023);Experiment 2;Orientation
22;96;105;9;0.902844700030982;7;14;125;Houborg et al. (2023);Experiment 2;Orientation
22;128;134;6;1.11963259999175;7;-32;126;Houborg et al. (2023);Experiment 2;Orientation
22;90;106;16;1.47047540004132;7;38;127;Houborg et al. (2023);Experiment 2;Orientation
22;164;164;0;1.52038489998085;7;-74;128;Houborg et al. (2023);Experiment 2;Orientation
22;18;10;-8;1.08653089997824;7;-34;129;Houborg et al. (2023);Experiment 2;Orientation
22;1;170;-11;1.05247920000693;7;17;130;Houborg et al. (2023);Experiment 2;Orientation
22;28;30;2;1.33660559996497;7;-27;131;Houborg et al. (2023);Experiment 2;Orientation
22;78;78;0;1.51874510000926;7;-50;132;Houborg et al. (2023);Experiment 2;Orientation
22;151;162;11;1.15233300003456;7;-73;133;Houborg et al. (2023);Experiment 2;Orientation
22;156;156;0;1.02043040003628;7;-5;134;Houborg et al. (2023);Experiment 2;Orientation
22;71;61;-10;2.08619870000985;7;85;135;Houborg et al. (2023);Experiment 2;Orientation
22;107;128;21;1.22026610001922;7;-36;136;Houborg et al. (2023);Experiment 2;Orientation
22;53;70;17;1.4698219000129;7;54;137;Houborg et al. (2023);Experiment 2;Orientation
22;123;147;24;1.40332370001124;7;-70;138;Houborg et al. (2023);Experiment 2;Orientation
22;102;136;34;3.13616509997519;7;21;139;Houborg et al. (2023);Experiment 2;Orientation
22;109;126;17;1.58682339999359;7;-7;140;Houborg et al. (2023);Experiment 2;Orientation
22;148;155;7;2.01910030003637;8;-39;141;Houborg et al. (2023);Experiment 2;Orientation
22;42;36;-6;0.836516099981964;8;-74;142;Houborg et al. (2023);Experiment 2;Orientation
22;141;148;7;1.41951169999084;8;81;143;Houborg et al. (2023);Experiment 2;Orientation
22;150;157;7;1.65344369999366;8;-9;144;Houborg et al. (2023);Experiment 2;Orientation
22;31;7;-24;1.38675659999717;8;-61;145;Houborg et al. (2023);Experiment 2;Orientation
22;122;134;12;1.61997569998493;8;89;146;Houborg et al. (2023);Experiment 2;Orientation
22;129;150;21;1.38683669996681;8;-7;147;Houborg et al. (2023);Experiment 2;Orientation
22;114;149;35;2.0527454999974;8;15;148;Houborg et al. (2023);Experiment 2;Orientation
22;110;137;27;1.41941289999522;8;4;149;Houborg et al. (2023);Experiment 2;Orientation
22;107;135;28;1.55325930000981;8;3;150;Houborg et al. (2023);Experiment 2;Orientation
22;149;148;-1;1.33650439995108;8;-42;151;Houborg et al. (2023);Experiment 2;Orientation
22;47;25;-22;0.986383599985857;8;-78;152;Houborg et al. (2023);Experiment 2;Orientation
22;153;150;-3;1.23662690003403;8;74;153;Houborg et al. (2023);Experiment 2;Orientation
22;164;159;-5;1.05343109997921;8;-11;154;Houborg et al. (2023);Experiment 2;Orientation
22;23;173;-30;1.50247690000106;8;-39;155;Houborg et al. (2023);Experiment 2;Orientation
22;149;152;3;1.47138060000725;8;54;156;Houborg et al. (2023);Experiment 2;Orientation
22;121;140;19;1.37006009998731;8;28;157;Houborg et al. (2023);Experiment 2;Orientation
22;26;33;7;0.669521900010295;8;-85;158;Houborg et al. (2023);Experiment 2;Orientation
22;8;9;1;1.16980169998715;8;18;159;Houborg et al. (2023);Experiment 2;Orientation
22;105;79;-26;1.37088729999959;8;83;160;Houborg et al. (2023);Experiment 2;Orientation
22;150;154;4;4.68610609997995;9;-45;161;Houborg et al. (2023);Experiment 2;Orientation
22;113;129;16;1.00330260000192;9;37;162;Houborg et al. (2023);Experiment 2;Orientation
22;5;8;3;0.936328699986916;9;-72;163;Houborg et al. (2023);Experiment 2;Orientation
22;148;142;-6;1.23686470004031;9;37;164;Houborg et al. (2023);Experiment 2;Orientation
22;136;124;-12;0.970243499963544;9;12;165;Houborg et al. (2023);Experiment 2;Orientation
22;118;114;-4;1.20329879998462;9;18;166;Houborg et al. (2023);Experiment 2;Orientation
22;95;81;-14;1.18604709999636;9;23;167;Houborg et al. (2023);Experiment 2;Orientation
22;121;152;31;1.16986199998064;9;-26;168;Houborg et al. (2023);Experiment 2;Orientation
22;30;12;-18;1.12075109995203;9;-89;169;Houborg et al. (2023);Experiment 2;Orientation
22;173;0;7;1.70274550002068;9;37;170;Houborg et al. (2023);Experiment 2;Orientation
22;108;137;29;1.4532240999979;9;65;171;Houborg et al. (2023);Experiment 2;Orientation
22;127;142;15;1.38677859999007;9;-19;172;Houborg et al. (2023);Experiment 2;Orientation
22;160;178;18;0.970205000019632;9;-33;173;Houborg et al. (2023);Experiment 2;Orientation
22;107;120;13;0.952888200001325;9;53;174;Houborg et al. (2023);Experiment 2;Orientation
22;173;179;6;1.45305469998857;9;-66;175;Houborg et al. (2023);Experiment 2;Orientation
22;119;124;5;0.919779499992728;9;54;176;Houborg et al. (2023);Experiment 2;Orientation
22;6;22;16;1.25336969998898;9;-67;177;Houborg et al. (2023);Experiment 2;Orientation
22;40;42;2;2.68696939997608;9;-34;178;Houborg et al. (2023);Experiment 2;Orientation
22;166;6;20;1.45271139999386;9;54;179;Houborg et al. (2023);Experiment 2;Orientation
22;170;4;14;1.25312999996822;9;-4;180;Houborg et al. (2023);Experiment 2;Orientation
22;71;59;-12;1.33586059999652;10;-81;181;Houborg et al. (2023);Experiment 2;Orientation
22;177;1;4;1.00277859997004;10;74;182;Houborg et al. (2023);Experiment 2;Orientation
22;28;30;2;1.0023825999815;10;-31;183;Houborg et al. (2023);Experiment 2;Orientation
22;70;61;-9;2.1529082999914;10;-42;184;Houborg et al. (2023);Experiment 2;Orientation
22;162;152;-10;1.35356030002004;10;88;185;Houborg et al. (2023);Experiment 2;Orientation
22;133;145;12;0.803166300000157;10;29;186;Houborg et al. (2023);Experiment 2;Orientation
22;177;173;-4;1.03598000004422;10;-44;187;Houborg et al. (2023);Experiment 2;Orientation
22;11;167;-24;1.00400850002188;10;-14;188;Houborg et al. (2023);Experiment 2;Orientation
22;13;6;-7;1.10328440001467;10;-2;189;Houborg et al. (2023);Experiment 2;Orientation
22;110;106;-4;1.03676839999389;10;83;190;Houborg et al. (2023);Experiment 2;Orientation
22;103;106;3;0.986248400004115;10;7;191;Houborg et al. (2023);Experiment 2;Orientation
22;136;114;-22;0.903900600038469;10;-33;192;Houborg et al. (2023);Experiment 2;Orientation
22;158;145;-13;0.870314200001303;10;-22;193;Houborg et al. (2023);Experiment 2;Orientation
